10666,1,1,61,89,100,65,63,61,82
10667,1,0,94,95,91,97,90,92,67
10668,1,0,64,90,68,92,67,74,73
10669,0,1,61,65,99,92,97,78,64
10670,1,0,86,62,62,76,93,66,73
10671,0,1,74,75,80,83,84,89,93
10672,0,0,75,93,86,76,64,89,80
10673,1,0,95,100,78,77,90,61,92
10674,1,0,80,72,89,69,94,71,86
10675,1,0,69,92,95,91,98,92,99
10676,0,0,70,76,67,68,66,87,78
10677,1,0,70,89,71,97,79,60,73
10678,0,1,83,93,85,81,90,100,72
10679,1,0,99,96,100,82,79,95,60
10680,1,0,100,97,92,91,89,86,81
10681,1,1,79,99,85,90,77,84,70
10682,1,0,86,63,60,68,67,88,81
10683,0,0,79,80,95,91,83,78,82
10684,1,0,93,92,78,99,88,75,73
10685,0,0,78,88,71,81,73,67,100
10686,1,0,100,98,97,95,91,88,84
10687,1,0,63,100,67,91,67,61,94
10688,0,1,95,75,98,66,79,96,65
10689,1,1,69,67,79,87,64,75,79
10690,1,0,97,96,92,90,86,81,77
10691,1,0,79,82,63,68,95,73,66
10692,1,0,93,91,88,87,82,77,74
10693,1,1,99,78,64,89,78,94,78
10694,1,1,74,85,83,100,81,97,90
10695,1,0,98,98,100,60,97,97,57
10696,1,0,95,94,93,90,87,82,77
10697,0,0,64,98,78,90,61,100,73
10698,1,0,82,76,99,87,68,92,89
10699,0,0,83,98,76,69,85,67,87
10700,1,0,96,91,89,84,82,79,77
10701,1,0,68,72,77,78,80,85,87
10702,1,0,83,87,71,98,78,71,98
10703,1,0,93,88,82,86,75,75,67
10704,1,0,79,73,69,98,70,99,79
10705,1,1,92,100,94,85,76,73,99
10706,1,0,71,67,99,76,90,99,83
10707,1,1,70,74,76,80,84,85,88
10708,1,1,97,100,92,100,95,63,99
10709,1,0,98,91,95,96,96,95,96
10710,1,1,67,62,81,92,94,87,89
10711,1,0,95,91,97,94,70,98,85
10712,0,0,66,75,65,79,62,70,60
10713,0,0,88,71,92,99,69,93,64
10714,1,0,98,97,83,63,68,62,63
10715,1,0,91,82,64,88,71,89,99
10716,1,0,85,74,75,71,98,76,60
10717,1,0,97,60,84,80,71,94,79
10718,1,1,92,91,90,89,86,83,80
10719,1,1,92,89,87,83,81,77,72
10720,1,0,70,71,73,74,77,78,81
10721,1,1,89,65,94,81,89,92,93
10722,1,0,100,99,96,91,86,81,79
10723,1,0,73,75,65,96,62,96,82
10724,0,0,96,91,98,75,90,98,88
10725,1,0,96,65,82,70,82,62,61
10726,1,0,63,85,97,81,100,71,96
10727,0,0,97,94,90,64,92,94,64
10728,1,0,77,74,86,82,76,77,70
10729,1,1,99,73,72,90,69,96,61
10730,1,0,67,100,100,95,100,95,65
10731,1,0,69,90,92,100,79,92,99
10732,1,0,73,75,77,79,84,86,87
10733,1,0,62,85,76,60,67,88,94
10734,1,0,92,88,85,83,80,77,76
10735,1,1,62,65,60,73,83,90,82
10736,1,0,79,92,63,73,64,68,76
10737,1,0,74,78,83,86,89,93,95
10738,0,0,72,88,74,93,67,79,76
10739,0,0,88,93,66,78,72,89,93
10740,0,0,92,92,61,93,88,94,81
10741,1,0,67,80,73,99,72,83,90
10742,1,0,96,99,97,62,95,96,90
10743,1,0,87,100,63,64,70,73,76
10744,1,0,83,74,87,85,94,100,95
10745,1,0,83,99,63,61,93,60,91
10746,1,0,76,81,85,80,90,77,96
10747,1,0,81,86,66,60,66,84,63
10748,0,0,70,88,79,72,79,80,96
10749,1,0,66,69,71,73,78,81,84
10750,1,0,100,63,86,79,70,79,81
10751,0,1,89,93,82,62,94,83,85
10752,1,0,95,97,98,99,97,67,100
10753,1,0,96,100,72,100,61,60,70
10754,1,0,60,82,66,79,72,73,99
10755,1,0,67,98,85,65,79,80,86
10756,1,1,90,60,91,93,100,87,81
10757,1,0,83,70,78,82,81,100,74
10758,1,0,64,77,65,86,91,74,100
10759,0,0,73,90,70,69,77,80,76
10760,1,0,99,81,91,100,81,99,90
10761,1,0,66,96,61,83,97,61,96
10762,1,1,78,66,68,83,67,95,78
10763,0,0,71,74,76,79,80,85,88
10764,1,0,66,66,85,76,78,61,96
10765,0,0,73,69,62,70,90,61,69
10766,0,1,99,90,100,60,95,98,87
10767,0,0,84,99,63,65,86,87,77
10768,1,0,82,81,94,73,72,83,61
10769,1,0,84,96,61,60,94,80,71
10770,1,0,92,100,85,63,69,94,93
10771,1,0,61,87,85,79,62,79,99
10772,0,0,74,71,63,97,99,61,72
10773,1,1,79,72,94,80,74,94,67
10774,0,0,99,94,91,99,97,64,98
10775,1,0,87,70,93,91,90,69,100
10776,1,0,62,80,94,63,99,78,60
10777,1,0,97,80,94,93,84,62,81
10778,1,0,84,96,99,91,71,66,64
10779,1,0,95,100,97,73,72,60,85
10780,1,0,70,73,78,80,85,89,90
10781,1,0,89,82,75,62,61,72,68
10782,1,0,98,61,65,93,81,87,90
10783,1,1,62,100,100,92,100,100,94
10784,1,1,84,83,90,65,91,70,85
10785,0,0,75,95,90,90,71,86,75
10786,1,0,99,96,92,88,84,83,78
10787,0,0,61,98,93,96,92,93,76
10788,1,0,96,64,71,87,72,78,64
10789,0,0,61,97,69,94,64,67,80
10790,1,0,66,62,100,85,95,95,66
10791,1,0,100,95,90,86,85,80,75
10792,1,0,93,88,89,76,82,65,88
10793,0,1,68,69,63,85,85,73,68
10794,1,0,90,68,68,73,63,94,87
10795,1,0,97,60,88,62,80,73,75
10796,1,1,74,77,71,65,66,64,99
10797,1,0,94,87,75,94,61,65,99
10798,0,0,94,93,90,87,83,79,74
10799,0,0,76,77,75,92,91,66,61
10800,1,0,69,99,65,77,86,92,67
10801,1,1,79,96,93,85,84,93,64
10802,1,0,67,70,66,90,74,85,97
10803,0,0,90,74,100,65,85,79,71
10804,1,0,64,100,97,97,92,92,92
10805,0,0,64,86,77,71,65,63,63
10806,1,0,86,92,89,99,62,90,66
10807,0,0,90,78,90,99,86,61,73
10808,1,0,93,89,85,83,78,73,70
10809,1,0,98,87,89,99,60,77,86
10810,1,0,100,92,73,68,98,99,85
10811,1,0,87,89,84,61,63,73,79
10812,1,0,81,93,96,70,99,72,71
10813,1,1,78,82,98,96,81,62,96
10814,1,0,91,66,65,70,74,66,100
10815,1,1,68,71,82,63,66,60,63
10816,1,0,88,68,98,86,80,79,67
10817,1,1,74,95,100,96,77,98,68
10818,1,0,98,97,96,92,89,88,83
10819,0,0,99,77,95,88,62,75,89
10820,1,1,81,64,84,95,92,94,62
10821,1,0,74,67,90,84,93,61,93
10822,0,0,93,79,78,97,88,76,74
10823,1,0,84,60,88,70,88,97,80
10824,1,0,60,65,77,60,71,67,77
10825,0,0,91,82,82,91,80,62,88
10826,0,0,73,98,67,96,65,76,69
10827,0,0,92,100,72,75,95,96,71
10828,1,0,80,69,100,85,76,78,100
10829,1,0,94,94,72,60,98,96,70
10830,1,1,96,77,74,98,86,98,86
10831,1,0,100,95,93,89,88,87,85
10832,0,1,100,99,95,91,89,87,86
10833,1,0,78,63,75,86,74,70,90
10834,1,0,76,86,65,87,69,90,99
10835,1,0,60,92,68,69,83,75,78
10836,1,0,71,86,79,72,79,75,73
10837,1,0,79,66,60,83,100,95,75
10838,0,0,90,89,60,69,75,76,88
10839,1,0,91,88,83,82,79,77,75
10840,1,0,85,65,73,87,61,74,67
10841,1,0,82,82,82,69,75,74,67
10842,1,1,62,82,88,99,65,77,97
10843,1,0,68,95,91,60,79,66,66
10844,1,0,65,66,68,93,99,95,69
10845,0,0,74,79,73,72,89,76,80
10846,1,0,63,89,85,60,60,85,68
10847,1,0,84,96,98,73,95,68,95
10848,1,0,100,64,64,69,75,96,89
10849,0,0,74,86,83,61,68,70,97
10850,1,0,98,99,98,90,97,92,73
10851,1,0,98,89,73,77,77,75,91
10852,1,1,79,67,85,99,94,61,84
10853,1,0,74,75,79,83,85,88,90
10854,1,0,84,91,67,98,100,70,63
10855,0,0,74,60,95,99,62,66,64
10856,1,0,93,91,86,82,81,77,75
10857,1,0,67,96,93,99,99,94,60
10858,1,0,81,92,87,85,94,91,72
10859,0,0,96,99,93,60,92,93,58
10860,1,0,90,94,97,96,100,67,61
10861,1,0,77,80,67,67,99,85,69
10862,1,0,93,98,99,98,71,95,81
10863,1,0,99,88,81,84,63,100,82
10864,1,1,67,72,75,76,77,79,80
10865,1,0,93,94,98,93,91,75,55
10866,1,0,71,94,76,94,66,97,78
10867,1,0,66,92,66,85,60,65,79
10868,0,0,95,95,95,95,62,93,55
10869,1,0,89,80,97,74,61,80,61
10870,1,1,99,94,89,87,82,79,74
10871,0,0,100,99,96,92,90,88,84
10872,1,0,91,96,92,72,65,71,73
10873,1,1,75,77,80,81,84,86,89
10874,1,1,67,89,92,62,76,75,82
10875,1,0,66,91,79,67,75,88,93
10876,0,0,94,89,87,82,81,78,77
10877,1,1,63,64,69,74,77,81,85
10878,0,0,69,78,61,63,96,83,64
10879,1,0,95,96,89,100,91,83,62
10880,1,0,78,91,81,87,70,95,80
10881,1,0,76,84,92,87,75,80,78
10882,1,0,69,100,60,85,80,65,61
10883,0,0,70,63,94,82,66,90,92
10884,1,0,90,88,87,84,79,76,73
10885,0,0,95,78,73,73,64,92,91
10886,1,0,61,60,94,77,80,80,99
10887,1,0,97,67,79,88,62,99,62
10888,1,0,94,60,61,68,74,60,73
10889,0,0,80,79,65,60,73,95,62
10890,1,0,93,96,96,63,99,97,98
10891,1,0,65,63,89,84,88,67,100
10892,1,0,92,88,87,83,79,76,72
10893,0,0,64,70,79,80,78,93,79
10894,1,0,77,64,93,89,70,95,95
10895,1,1,78,83,67,77,77,96,94
10896,0,1,93,92,96,79,97,67,61
10897,0,1,98,86,95,60,96,78,98
10898,1,0,77,73,91,95,61,97,72
10899,0,1,85,87,75,64,81,72,100
10900,1,0,65,82,88,93,73,63,86
10901,1,1,70,96,94,94,97,92,97
10902,1,0,65,99,96,65,77,61,85
10903,0,1,61,84,79,70,62,87,67
10904,1,1,81,73,61,87,81,95,85
10905,1,1,91,92,82,95,78,82,60
10906,1,0,73,76,69,66,60,62,83
10907,1,0,85,62,99,69,78,93,73
10908,0,0,61,87,85,82,89,84,61
10909,1,1,95,82,71,94,95,77,64
10910,1,0,71,94,86,61,86,82,81
10911,1,0,90,85,82,79,77,76,73
10912,1,0,74,68,68,78,87,67,92
10913,1,0,84,66,65,74,97,85,87
10914,1,0,66,68,69,73,75,76,81
10915,1,1,90,87,83,82,79,75,74
10916,0,1,94,92,69,62,68,74,63
10917,1,0,79,68,75,96,90,85,89
10918,1,1,62,65,69,74,75,78,83
10919,1,0,99,95,90,88,83,79,78
10920,1,0,98,94,90,89,85,82,78
10921,0,0,88,71,99,72,95,100,76
10922,0,0,94,91,89,69,65,63,80
10923,1,0,64,88,96,98,60,95,79
10924,1,0,97,70,96,92,90,97,81
10925,1,0,60,95,94,93,98,98,99
10926,1,0,68,89,87,82,71,61,80
10927,1,0,74,82,82,90,100,77,72
10928,0,0,89,80,65,78,77,80,87
10929,0,1,91,66,94,72,93,88,74
10930,1,1,73,97,64,60,91,75,62
10931,1,0,94,89,84,79,76,73,68
10932,1,0,65,67,71,72,76,78,82
10933,1,1,90,99,86,71,62,83,92
10934,1,0,76,99,93,98,89,88,81
10935,1,0,73,91,77,87,66,75,80
10936,0,0,74,75,78,83,87,88,91
10937,1,0,91,71,75,95,61,91,64
10938,1,0,81,66,88,80,96,75,81
10939,1,1,70,87,100,68,86,100,75
10940,0,0,71,75,79,81,82,85,90
10941,1,0,60,63,68,69,70,72,73
10942,1,0,72,76,79,82,86,89,94
10943,1,0,80,81,72,64,88,86,86
10944,1,0,76,95,90,72,72,100,79
10945,0,0,92,88,87,95,90,72,98
10946,0,0,68,86,96,68,96,98,99
10947,1,0,79,73,69,99,94,97,98
10948,1,1,92,89,88,85,80,75,73
10949,1,0,98,93,82,69,72,100,94
10950,1,1,91,90,86,83,80,79,74
10951,1,0,95,70,98,93,98,91,63
10952,1,0,93,92,100,90,91,93,67
10953,1,0,73,60,76,67,73,67,67
10954,1,1,74,79,82,85,88,91,92
10955,1,0,82,69,74,77,73,96,83
10956,1,0,87,95,68,78,89,86,78
10957,0,0,85,89,90,84,84,65,97
10958,0,1,66,62,72,83,72,77,95
10959,0,0,71,75,78,83,87,91,95
10960,1,0,100,85,63,92,90,60,95
10961,1,0,68,67,92,69,93,81,61
10962,1,1,71,70,91,91,86,76,72
10963,1,0,77,98,86,64,93,70,86
10964,0,0,94,78,68,98,60,97,70
10965,0,0,91,84,75,60,85,66,99
10966,1,0,71,93,75,69,74,87,90
10967,0,1,91,66,83,66,95,80,73
10968,1,0,64,63,85,91,68,91,85
10969,1,1,94,76,68,68,66,65,78
10970,0,0,98,87,70,91,91,89,71
10971,1,0,90,93,100,68,79,87,81
10972,0,0,92,91,89,84,83,80,75
10973,0,0,62,65,77,78,69,80,93
10974,1,1,62,86,81,80,99,86,73
10975,0,0,72,92,73,71,76,68,98
10976,1,0,100,70,72,91,92,87,96
10977,0,1,91,82,67,79,82,60,84
10978,0,1,91,87,83,80,79,75,74
10979,1,0,65,66,68,71,72,73,74
10980,1,1,98,93,100,90,90,93,81
10981,1,0,93,88,84,65,92,95,61
10982,1,0,74,62,76,66,86,83,100
10983,0,0,65,66,73,99,94,71,86
10984,1,0,65,83,97,84,94,74,60
10985,1,1,92,71,100,79,83,93,68
10986,1,0,68,85,76,99,86,86,79
10987,1,0,82,65,92,89,83,66,70
10988,1,1,91,65,90,86,90,87,87
10989,1,0,70,75,95,73,65,90,95
10990,1,0,66,97,83,79,74,68,89
10991,0,0,74,79,80,83,88,93,98
10992,0,1,78,89,68,73,85,84,97
10993,0,1,64,77,93,84,84,76,89
10994,0,1,93,96,86,68,98,88,66
10995,1,1,93,85,71,76,80,70,79
10996,1,0,98,98,90,100,90,100,97
10997,1,0,86,92,67,67,85,68,65
10998,1,0,68,65,80,66,95,60,62
10999,0,0,91,71,91,90,95,91,55
11000,0,1,68,97,70,61,68,60,99
11001,0,0,77,82,75,95,89,94,65
11002,1,0,71,98,97,61,77,74,96
11003,1,0,70,97,70,88,93,96,81
11004,1,0,84,84,84,61,87,84,74
11005,1,0,67,62,98,84,85,69,94
11006,1,0,75,90,100,64,100,78,100
11007,1,0,97,97,99,100,61,100,77
11008,0,0,86,68,75,93,95,97,96
11009,1,0,96,99,100,88,68,62,96
11010,1,0,98,89,78,68,88,97,88
11011,1,0,91,94,99,75,99,90,79
11012,1,0,95,94,90,88,84,79,76
11013,1,0,79,80,79,92,62,62,72
11014,1,0,91,90,68,94,99,98,86
11015,1,0,67,87,93,70,62,71,76
11016,1,0,79,67,86,70,81,65,65
11017,1,0,64,69,73,74,76,78,80
11018,0,0,98,78,76,85,79,83,94
11019,0,0,95,94,89,88,86,83,81
11020,0,0,65,69,74,75,79,82,85
11021,1,1,61,61,87,78,92,98,64
11022,1,0,81,93,79,81,85,84,98
11023,1,0,89,100,70,78,87,74,79
11024,1,0,64,74,98,74,63,78,61
11025,1,0,75,70,78,81,76,79,77
11026,1,0,70,74,73,83,64,94,95
11027,0,0,95,91,97,64,98,99,83
11028,1,1,71,73,76,78,79,81,85
11029,1,0,73,85,94,89,86,77,65
11030,0,0,97,96,93,89,88,85,84
11031,1,0,87,94,84,77,64,73,84
11032,0,1,63,84,97,68,95,100,76
11033,1,0,62,99,68,84,67,97,99
11034,1,1,87,80,75,76,70,87,97
11035,1,0,98,92,63,62,83,77,71
11036,1,0,97,93,88,83,79,76,72
11037,1,0,71,92,77,79,97,69,98
11038,0,0,95,97,74,96,88,76,97
11039,0,0,97,92,96,100,99,99,58
11040,0,0,92,89,98,97,79,73,67
11041,1,0,99,98,66,99,98,100,62
11042,1,0,75,83,86,65,65,60,98
11043,1,1,99,93,90,69,99,95,73
11044,1,0,92,65,81,84,71,82,69
11045,1,0,66,68,70,62,96,92,94
11046,1,1,94,62,71,62,70,66,79
11047,0,0,77,92,95,88,86,90,63
11048,1,0,91,87,83,79,74,69,66
11049,1,0,99,97,96,91,88,85,80
11050,1,1,73,84,88,79,73,87,77
11051,1,0,67,92,84,96,61,72,63
11052,1,0,99,70,92,95,94,98,85
11053,1,1,62,65,67,72,76,77,79
11054,0,1,76,69,61,95,67,69,84
11055,1,1,89,79,79,85,74,91,77
11056,0,0,75,78,80,83,85,88,93
11057,1,0,81,98,82,65,63,100,63
11058,1,0,72,67,83,71,99,61,84
11059,0,1,70,70,76,75,77,79,100
11060,0,0,91,90,88,85,83,82,78
11061,1,0,66,85,90,82,78,86,98
11062,1,0,84,78,75,95,87,100,82
11063,1,0,65,80,97,86,61,61,82
11064,0,1,69,98,100,95,100,92,94
11065,1,0,95,90,88,87,84,79,75
11066,1,0,92,86,96,75,92,85,75
11067,1,1,85,84,93,97,76,94,79
11068,0,0,68,93,89,78,82,86,60
11069,0,0,86,100,74,99,84,83,71
11070,0,0,72,77,94,93,97,60,98
11071,1,0,95,90,86,91,83,73,66
11072,0,0,80,99,71,83,83,89,98
11073,0,0,81,68,86,77,80,94,94
11074,1,0,77,71,73,84,68,62,80
11075,0,1,99,94,91,89,84,82,77
11076,1,1,73,69,90,93,81,88,68
11077,1,0,77,92,72,89,71,88,91
11078,1,0,90,97,96,79,79,86,73
11079,1,0,97,85,73,74,70,96,85
11080,1,0,70,78,94,76,90,89,93
11081,0,0,67,97,100,99,64,62,81
11082,1,0,63,91,80,87,83,68,74
11083,1,0,95,98,90,100,72,93,85
11084,1,0,96,94,89,84,80,79,77
11085,1,0,66,74,71,84,100,77,96
11086,1,0,100,97,96,92,88,84,81
11087,1,1,71,72,85,79,85,92,87
11088,1,0,71,80,67,76,75,98,100
11089,0,0,90,85,84,82,80,79,77
11090,1,0,72,64,96,81,89,80,90
11091,1,0,90,97,97,90,61,96,90
11092,1,0,64,69,72,67,95,60,99
11093,0,1,85,63,77,62,63,93,100
11094,1,0,97,92,88,86,81,78,74
11095,1,0,90,87,83,82,80,76,74
11096,1,0,94,65,69,73,89,66,91
11097,1,0,65,70,72,77,78,83,85
11098,1,0,92,88,92,82,93,69,95
11099,0,0,61,66,69,72,75,77,81
11100,1,0,60,65,70,74,75,76,77
11101,1,0,96,91,88,87,82,81,77
11102,0,0,96,93,88,87,83,80,77
11103,1,0,64,97,75,97,72,85,81
11104,1,0,63,88,90,67,91,95,88
11105,1,1,81,67,95,88,67,72,85
11106,0,0,82,80,60,73,89,72,65
11107,1,0,80,91,65,92,100,76,88
11108,1,1,65,67,88,62,88,75,77
11109,0,0,69,71,74,78,80,83,85
11110,1,0,100,77,94,75,93,76,99
11111,1,0,94,69,98,93,93,93,89
11112,0,1,63,72,98,73,82,79,98
11113,1,0,96,91,89,87,85,81,76
11114,1,0,98,91,96,63,93,93,84
11115,0,1,92,94,73,91,100,93,69
11116,1,0,99,98,64,62,68,98,64
11117,1,0,66,61,70,99,100,79,77
11118,1,1,95,92,91,86,81,76,75
11119,1,1,76,85,62,93,93,84,90
11120,1,0,93,93,100,70,94,99,77
11121,0,1,90,95,91,73,77,83,61
11122,1,0,65,93,86,80,70,76,60
11123,1,0,100,96,86,92,69,62,67
11124,1,0,93,61,66,74,82,81,76
11125,1,0,96,80,97,73,75,64,69
11126,1,0,94,74,93,64,96,68,62
11127,1,0,98,94,91,89,88,84,79
11128,1,1,91,69,81,88,63,97,83
11129,0,1,98,94,93,92,91,90,89
11130,0,1,89,63,88,86,61,73,98
11131,1,1,97,66,90,100,100,98,82
11132,1,0,94,98,81,76,85,78,83
11133,0,0,91,60,80,61,83,62,69
11134,1,1,81,72,79,73,97,64,63
11135,1,0,96,77,88,85,98,77,76
11136,1,0,65,76,85,64,76,85,98
11137,1,0,93,60,85,89,91,92,88
11138,1,0,98,93,88,84,81,79,76
11139,0,0,71,66,79,71,100,71,72
11140,1,0,92,90,98,91,72,91,79
11141,1,0,68,71,73,77,80,84,89
11142,0,1,86,73,79,60,88,70,65
11143,1,0,80,89,88,99,87,89,82
11144,1,0,74,89,97,73,85,80,60
11145,1,0,84,94,68,61,76,78,96
11146,1,1,97,65,91,100,98,96,82
11147,1,1,100,99,91,72,99,100,86
11148,1,0,64,63,65,72,65,81,83
11149,0,0,99,82,81,85,77,89,85
11150,1,1,95,67,83,71,84,73,82
11151,0,0,95,82,62,96,67,84,78
11152,1,0,71,88,64,84,78,96,61
11153,1,0,93,70,83,72,75,74,62
11154,1,1,95,71,77,65,99,95,86
11155,1,0,90,63,84,94,66,83,74
11156,1,0,77,88,80,74,75,99,69
11157,1,0,63,67,68,72,77,79,84
11158,1,0,71,70,89,78,69,67,85
11159,1,0,65,93,74,85,95,74,92
11160,1,0,81,87,81,67,64,98,68
11161,1,1,86,66,63,98,60,62,97
11162,1,1,85,67,97,97,63,74,100
11163,1,1,63,72,83,70,63,97,71
11164,0,0,74,87,80,61,66,79,64
11165,1,0,67,69,73,75,77,81,85
11166,1,1,97,92,90,85,84,80,78
11167,1,0,63,90,88,63,66,60,82
11168,0,0,96,94,93,92,91,90,85
11169,1,0,100,69,60,86,94,87,81
11170,1,0,95,94,93,91,89,87,86
11171,1,0,65,63,83,71,81,98,90
11172,1,0,74,68,95,76,71,98,100
11173,1,1,65,77,60,62,62,67,98
11174,0,0,90,72,78,88,72,66,93
11175,1,1,81,74,73,72,66,95,79
11176,1,1,77,96,64,60,83,78,60
11177,1,1,60,67,82,99,78,85,64
11178,1,0,94,61,70,96,87,69,99
11179,1,0,77,78,69,92,64,76,80
11180,1,0,100,64,71,83,65,87,77
11181,0,0,85,62,79,77,92,99,70
11182,0,0,79,80,69,69,69,65,95
11183,1,0,99,96,94,90,99,64,74
11184,0,0,87,99,60,74,91,94,86
11185,1,1,93,83,82,71,92,93,92
11186,1,1,100,92,70,90,83,83,77
11187,0,0,89,83,81,72,93,82,94
11188,0,0,86,89,63,71,82,88,70
11189,0,0,71,97,65,85,93,75,85
11190,1,1,99,92,65,64,100,61,64
11191,1,0,94,62,62,83,100,69,95
11192,1,0,97,100,97,100,94,64,56
11193,1,1,69,72,74,75,78,83,88
11194,0,0,74,78,68,89,91,85,81
11195,0,0,84,88,66,73,64,90,92
11196,0,0,81,98,84,71,70,91,95
11197,1,0,77,81,83,92,88,73,60
11198,0,1,69,72,61,77,71,70,97
11199,1,0,74,96,83,92,92,95,90
11200,1,0,90,85,82,81,78,73,68
11201,0,0,78,91,66,93,76,80,64
11202,1,0,65,62,96,85,88,86,71
11203,1,0,85,94,79,73,83,62,64
11204,0,0,73,74,79,82,86,89,90
11205,0,0,93,95,62,97,97,91,77
11206,0,0,100,97,96,95,93,91,68
11207,1,1,71,99,61,86,100,92,82
11208,1,0,100,77,72,60,74,76,88
11209,0,0,61,67,87,100,68,65,60
11210,1,0,97,96,95,94,90,87,85
11211,1,0,79,62,88,74,76,88,75
11212,1,0,69,98,71,76,73,98,99
11213,0,0,60,61,63,80,85,88,72
11214,1,1,63,69,91,61,100,86,84
11215,1,0,63,66,69,74,79,84,85
11216,1,1,84,93,100,86,71,89,72
11217,0,1,98,78,89,61,69,60,88
11218,1,0,93,76,63,82,68,99,94
11219,1,0,81,63,76,65,89,100,70
11220,1,0,61,63,65,70,71,75,76
11221,0,1,78,68,84,84,62,99,84
11222,0,0,88,91,71,70,99,89,68
11223,1,1,83,88,90,98,97,99,72
11224,0,0,67,81,75,78,94,63,62
11225,1,1,93,61,90,88,62,63,87
11226,1,0,92,91,87,84,83,82,78
11227,1,0,99,96,93,92,88,85,81
11228,1,0,87,84,75,71,73,68,69
11229,1,0,71,72,73,74,77,80,83
11230,1,0,89,69,76,82,95,60,93
11231,0,0,91,93,98,92,72,98,90
11232,1,0,98,84,85,61,79,81,91
11233,1,1,92,93,68,91,97,97,94
11234,1,0,62,66,71,76,79,81,84
11235,1,0,71,65,78,89,88,60,75
11236,1,0,64,78,100,74,89,82,70
11237,1,0,85,89,69,78,84,62,95
11238,1,0,80,76,79,92,74,76,82
11239,1,0,95,92,87,84,79,77,76
11240,1,0,71,68,82,88,68,74,75
11241,0,1,90,71,84,66,81,64,66
11242,0,0,82,87,89,89,78,76,74
11243,0,1,79,86,65,65,97,61,63
11244,1,1,71,72,77,82,85,89,91
11245,1,0,65,66,69,72,77,79,81
11246,1,0,81,86,65,64,99,99,74
11247,1,0,64,65,70,73,76,78,83
11248,0,0,93,95,78,87,90,83,63
11249,0,0,99,92,93,98,99,62,77
11250,0,0,70,83,89,87,83,82,91
11251,1,0,97,80,87,78,62,73,60
11252,0,0,83,60,99,76,67,97,68
11253,1,0,100,98,96,91,89,87,82
11254,1,0,60,71,92,62,66,97,80
11255,0,0,97,99,68,91,94,90,94
11256,1,0,100,99,96,93,90,87,86
11257,0,0,92,70,69,99,74,77,79
11258,0,0,67,100,83,96,85,84,84
11259,1,0,68,76,69,80,80,70,95
11260,0,0,85,62,76,67,64,69,83
11261,1,1,99,95,92,90,88,84,82
11262,1,1,79,74,90,79,63,80,81
11263,1,0,61,73,97,78,86,68,80
11264,1,1,79,99,79,97,81,68,60
11265,0,0,77,61,71,75,73,96,92
11266,0,0,93,90,78,67,89,96,81
11267,0,0,69,73,78,81,83,87,90
11268,1,0,60,74,100,85,93,76,95
11269,1,0,100,60,92,98,91,100,75
11270,0,0,96,94,89,84,83,81,77
11271,1,1,85,64,70,84,80,78,88
11272,1,0,62,63,65,68,70,71,72
11273,0,0,93,96,66,91,91,90,91
11274,0,0,69,84,95,72,97,80,87
11275,1,1,96,68,81,67,68,95,88
11276,1,0,92,84,93,63,83,70,82
11277,1,0,77,96,85,99,60,73,88
11278,1,0,61,96,61,67,61,89,82
11279,0,0,92,90,88,86,81,78,74
11280,1,0,60,76,70,82,65,83,60
11281,0,0,86,99,94,71,64,73,69
11282,0,0,90,70,94,80,81,96,85
11283,0,0,96,81,71,87,74,94,89
11284,0,0,90,98,98,62,96,63,62
11285,0,1,78,74,92,84,99,77,66
11286,0,1,78,98,66,88,86,81,74
11287,1,0,97,98,71,92,93,94,63
11288,0,0,61,79,74,98,67,97,81
11289,0,0,71,100,95,90,93,96,88
11290,1,0,66,69,73,77,80,83,87
11291,0,1,78,93,74,89,67,71,65
11292,1,0,69,64,73,90,85,68,66
11293,1,0,71,89,94,68,69,100,84
11294,1,0,93,88,85,82,79,75,70
11295,1,0,99,78,88,93,82,93,87
11296,1,0,90,92,70,84,65,60,69
11297,1,0,92,88,84,83,81,78,73
11298,1,1,75,67,91,66,79,77,67
11299,1,0,85,94,93,99,83,91,74
11300,1,0,85,71,87,63,61,80,65
11301,1,0,95,78,97,61,83,96,65
11302,1,0,97,96,92,95,100,64,56
11303,1,0,82,89,92,60,91,76,77
11304,1,1,81,97,98,90,93,63,62
11305,1,0,92,64,94,96,72,85,79
11306,1,0,94,84,90,82,77,63,78
11307,1,0,86,76,78,70,63,94,67
11308,0,0,91,75,75,62,92,95,69
11309,1,0,96,93,92,89,84,81,77
11310,1,0,60,93,62,65,71,99,92
11311,0,0,85,86,72,65,85,68,86
11312,0,0,81,66,83,61,77,95,63
11313,1,0,71,92,64,64,100,70,79
11314,0,0,100,98,96,92,87,86,82
11315,0,0,82,60,93,71,71,61,66
11316,0,0,74,77,60,85,86,88,85
11317,0,1,95,97,92,99,99,73,93
11318,1,1,73,64,66,63,75,85,80
11319,0,0,98,88,73,96,91,92,83
11320,0,1,88,79,65,99,88,60,85
11321,1,0,71,96,98,84,89,69,87
11322,0,0,86,71,95,97,63,69,93
11323,1,0,84,86,78,98,90,67,76
11324,1,1,64,94,76,90,76,60,96
11325,1,1,74,63,78,92,91,96,90
11326,0,1,82,92,77,93,61,77,77
11327,0,0,94,87,78,83,77,95,67
11328,0,1,73,99,77,95,85,89,68
11329,1,0,91,92,95,64,97,99,94
11330,1,0,60,67,65,64,96,90,75
11331,1,0,98,94,91,98,75,98,73
